fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
50,89,0.562,10,32,0.313,23,29,0.793,8,31,39,36,14,6,10,21,133,0.653,0.618,0.36,0.326,22.9,67.4,48.1,72.0,13.8,12.8,8.9,130.8,123.9,Home,WAS,44,92,0.478,21,45,0.467,17,20,0.85,15,27,42,35,7,3,19,22,126,0.625,0.592,0.489,0.217,32.6,77.1,51.9,79.5,6.9,5.3,15.9,123.9,130.8,NOP
50,96,0.521,16,41,0.39,11,18,0.611,9,34,43,35,16,6,14,21,127,0.611,0.604,0.427,0.188,22.0,73.9,49.4,70.0,15.2,14.6,11.9,120.5,99.6,Home,HOU,36,82,0.439,15,41,0.366,18,28,0.643,12,32,44,27,6,5,24,18,105,0.557,0.53,0.5,0.341,26.1,78.0,50.6,75.0,5.7,9.1,20.3,99.6,120.5,NOP
39,104,0.375,7,32,0.219,10,13,0.769,18,36,54,20,6,7,11,19,95,0.433,0.409,0.308,0.125,33.3,78.3,54.0,51.3,6.2,13.2,9.1,98.0,109.4,Home,MIA,38,82,0.463,13,29,0.448,17,25,0.68,10,36,46,20,6,11,15,14,106,0.57,0.543,0.354,0.305,21.7,66.7,46.0,52.6,6.2,15.3,13.9,109.4,98.0,NOP
40,88,0.455,16,41,0.39,10,14,0.714,12,37,49,25,5,7,19,17,106,0.563,0.545,0.466,0.159,24.5,75.5,50.0,62.5,5.0,12.7,16.8,105.9,113.8,Home,CHI,41,95,0.432,13,40,0.325,19,21,0.905,12,37,49,29,12,0,11,15,114,0.547,0.5,0.421,0.221,24.5,75.5,50.0,70.7,12.0,0.0,9.5,113.8,105.9,NOP
39,77,0.506,18,34,0.529,19,23,0.826,10,34,44,23,4,5,15,21,115,0.66,0.623,0.442,0.299,28.6,72.3,53.7,59.0,4.5,13.5,14.7,128.2,102.6,Away,NYK,31,83,0.373,14,46,0.304,16,23,0.696,13,25,38,27,6,5,13,20,92,0.494,0.458,0.554,0.277,27.7,71.4,46.3,87.1,6.7,11.6,12.3,102.6,128.2,NOP
42,90,0.467,11,29,0.379,19,23,0.826,7,33,40,26,2,4,10,12,114,0.569,0.528,0.322,0.256,16.3,70.2,44.4,61.9,2.0,6.3,9.1,114.1,123.1,Away,IND,50,102,0.49,14,38,0.368,9,9,1.0,14,36,50,34,5,9,10,21,123,0.58,0.559,0.373,0.088,29.8,83.7,55.6,68.0,5.0,14.8,8.6,123.1,114.1,NOP
48,86,0.558,15,32,0.469,18,26,0.692,11,36,47,25,9,4,17,17,129,0.662,0.645,0.372,0.302,28.9,67.9,51.6,52.1,9.0,6.3,14.9,128.4,101.5,Home,IND,40,95,0.421,10,32,0.313,12,18,0.667,17,27,44,25,9,8,16,21,102,0.496,0.474,0.337,0.189,32.1,71.1,48.4,62.5,9.0,14.8,13.5,101.5,128.4,NOP
53,105,0.505,24,49,0.49,9,11,0.818,17,45,62,38,9,5,11,19,139,0.633,0.619,0.467,0.105,33.3,80.4,57.9,71.7,8.8,10.2,9.1,136.5,96.2,Away,TOR,36,93,0.387,13,44,0.295,13,22,0.591,11,34,45,21,6,7,12,11,98,0.477,0.457,0.473,0.237,19.6,66.7,42.1,58.3,5.9,12.5,10.5,96.2,136.5,NOP
35,79,0.443,11,31,0.355,22,23,0.957,9,39,48,22,7,10,14,18,103,0.578,0.513,0.392,0.291,23.7,75.0,53.3,62.9,7.6,19.6,13.6,111.4,102.8,Away,PHI,35,88,0.398,9,37,0.243,16,20,0.8,13,29,42,21,8,7,12,19,95,0.491,0.449,0.42,0.227,25.0,76.3,46.7,60.0,8.7,14.6,11.0,102.8,111.4,NOP
43,75,0.573,14,27,0.519,16,22,0.727,4,39,43,32,8,7,12,10,116,0.685,0.667,0.36,0.293,12.1,76.5,51.2,74.4,8.6,15.6,12.4,125.1,111.0,Away,ATL,38,91,0.418,17,46,0.37,10,13,0.769,12,29,41,28,6,4,11,15,103,0.532,0.511,0.505,0.143,23.5,87.9,48.8,73.7,6.5,8.3,10.2,111.0,125.1,NOP
35,80,0.438,4,22,0.182,21,26,0.808,7,36,43,22,7,6,12,13,95,0.519,0.463,0.275,0.325,15.6,81.8,48.3,62.9,7.3,12.8,11.6,99.3,121.2,Home,CLE,47,92,0.511,20,45,0.444,2,3,0.667,8,38,46,38,4,4,12,18,116,0.622,0.62,0.489,0.033,18.2,84.4,51.7,80.9,4.2,6.9,11.4,121.2,99.3,NOP
42,87,0.483,13,35,0.371,15,20,0.75,9,31,40,28,8,2,9,21,112,0.585,0.557,0.402,0.23,22.0,86.1,51.9,66.7,8.6,4.5,8.6,119.7,111.2,Home,LAC,37,77,0.481,12,33,0.364,18,19,0.947,5,32,37,18,6,8,15,17,104,0.609,0.558,0.429,0.247,13.9,78.0,48.1,48.6,6.4,15.4,14.9,111.2,119.7,NOP
52,97,0.536,13,33,0.394,9,10,0.9,10,29,39,36,8,5,10,13,126,0.621,0.603,0.34,0.103,27.8,74.4,52.0,69.2,8.2,9.8,9.0,129.3,109.8,Home,POR,42,84,0.5,12,33,0.364,11,12,0.917,10,26,36,23,3,7,20,15,107,0.599,0.571,0.393,0.143,25.6,72.2,48.0,54.8,3.1,10.9,18.3,109.8,129.3,NOP
42,83,0.506,10,34,0.294,10,13,0.769,11,37,48,29,7,5,14,19,104,0.586,0.566,0.41,0.157,28.2,72.5,53.3,69.0,7.7,11.4,13.6,114.9,100.5,Away,BRK,31,84,0.369,12,40,0.3,17,22,0.773,14,28,42,19,6,4,14,13,91,0.486,0.44,0.476,0.262,27.5,71.8,46.7,61.3,6.6,8.2,13.0,100.5,114.9,NOP
42,78,0.538,6,20,0.3,16,21,0.762,3,30,33,24,11,1,19,18,106,0.608,0.577,0.256,0.269,9.1,75.0,45.2,57.1,10.9,2.0,17.9,105.4,120.4,Away,ORL,47,86,0.547,14,36,0.389,13,19,0.684,10,30,40,33,12,4,16,16,121,0.641,0.628,0.419,0.221,25.0,90.9,54.8,70.2,11.9,6.9,14.5,120.4,105.4,NOP
42,82,0.512,18,36,0.5,9,12,0.75,12,44,56,25,3,2,13,13,111,0.636,0.622,0.439,0.146,30.8,86.3,62.2,59.5,3.4,5.1,13.0,125.7,99.7,Away,MIA,31,86,0.36,13,47,0.277,13,15,0.867,7,27,34,22,3,4,6,9,88,0.475,0.436,0.547,0.174,13.7,69.2,37.8,71.0,3.4,8.7,6.1,99.7,125.7,NOP
41,81,0.506,11,34,0.324,21,31,0.677,6,35,41,27,8,7,10,22,114,0.602,0.574,0.42,0.383,14.3,77.8,47.1,65.9,8.2,18.4,9.6,117.0,103.6,Away,DET,32,79,0.405,11,41,0.268,26,32,0.813,10,36,46,20,4,5,17,25,101,0.543,0.475,0.519,0.405,22.2,85.7,52.9,62.5,4.1,10.6,15.4,103.6,117.0,NOP
39,86,0.453,14,38,0.368,20,23,0.87,5,32,37,26,7,2,10,18,112,0.583,0.535,0.442,0.267,11.6,82.1,45.1,66.7,7.2,3.8,9.4,114.7,121.9,Home,OKC,46,86,0.535,15,34,0.441,12,14,0.857,7,38,45,28,5,3,12,17,119,0.646,0.622,0.395,0.163,17.9,88.4,54.9,60.9,5.1,6.3,11.5,121.9,114.7,NOP
36,91,0.396,8,32,0.25,27,34,0.794,11,37,48,22,11,5,7,19,107,0.505,0.44,0.352,0.374,21.2,88.1,51.1,61.1,11.2,11.6,6.2,108.5,101.4,Home,MIL,38,82,0.463,14,39,0.359,10,19,0.526,5,41,46,21,1,4,14,25,100,0.553,0.549,0.476,0.232,11.9,78.8,48.9,55.3,1.0,6.8,13.4,101.4,108.5,NOP
34,86,0.395,13,35,0.371,11,18,0.611,10,31,41,22,9,3,9,12,92,0.49,0.471,0.407,0.209,18.9,79.5,44.6,64.7,9.9,6.7,8.7,101.1,114.2,Home,BOS,39,82,0.476,15,37,0.405,11,12,0.917,8,43,51,27,7,7,13,13,104,0.596,0.567,0.451,0.146,20.5,81.1,55.4,69.2,7.7,13.7,13.0,114.2,101.1,NOP
42,89,0.472,11,27,0.407,16,24,0.667,12,25,37,29,10,1,9,17,111,0.557,0.534,0.303,0.27,26.7,61.0,43.0,69.0,10.7,2.5,8.3,118.8,132.8,Home,PHO,43,87,0.494,18,47,0.383,20,25,0.8,16,33,49,29,7,6,14,21,124,0.633,0.598,0.54,0.287,39.0,73.3,57.0,67.4,7.5,9.7,12.5,132.8,118.8,NOP
36,76,0.474,12,29,0.414,24,28,0.857,7,28,35,21,9,1,14,26,108,0.611,0.553,0.382,0.368,17.9,80.0,47.3,58.3,9.5,2.1,13.7,113.6,123.0,Home,ORL,41,80,0.513,13,32,0.406,22,30,0.733,7,32,39,27,9,2,13,20,117,0.628,0.594,0.4,0.375,20.0,82.1,52.7,65.9,9.5,4.3,12.2,123.0,113.6,NOP
44,86,0.512,9,29,0.31,12,12,1.0,11,30,41,28,11,2,17,17,109,0.597,0.564,0.337,0.14,28.2,83.3,54.7,63.6,11.4,5.4,15.7,112.9,115.0,Home,SAS,42,83,0.506,17,46,0.37,10,13,0.769,6,28,34,34,9,8,17,13,111,0.626,0.608,0.554,0.157,16.7,71.8,45.3,81.0,9.3,14.0,16.1,115.0,112.9,NOP
40,85,0.471,16,39,0.41,17,19,0.895,8,34,42,26,8,7,14,17,113,0.605,0.565,0.459,0.224,21.6,79.1,52.5,65.0,8.2,14.6,13.0,116.5,108.2,Away,PHO,39,87,0.448,14,39,0.359,13,14,0.929,9,29,38,30,7,8,16,17,105,0.564,0.529,0.448,0.161,20.9,78.4,47.5,76.9,7.2,17.4,14.7,108.2,116.5,NOP
36,87,0.414,11,36,0.306,27,29,0.931,13,32,45,25,13,2,9,9,110,0.551,0.477,0.414,0.333,27.7,71.1,48.9,69.4,13.8,4.3,8.3,116.5,105.9,Away,POR,40,85,0.471,13,38,0.342,7,8,0.875,13,34,47,28,3,3,22,19,100,0.565,0.547,0.447,0.094,28.9,72.3,51.1,70.0,3.2,5.9,19.9,105.9,116.5,NOP
49,86,0.57,22,40,0.55,15,18,0.833,5,35,40,35,7,2,13,16,135,0.719,0.698,0.465,0.209,15.6,87.5,55.6,71.4,7.0,4.3,12.2,134.4,122.4,Away,SAC,46,84,0.548,16,38,0.421,15,20,0.75,5,27,32,26,7,0,14,17,123,0.663,0.643,0.452,0.238,12.5,84.4,44.4,56.5,7.0,0.0,13.1,122.4,134.4,NOP
42,90,0.467,20,38,0.526,10,16,0.625,5,33,38,24,11,5,9,13,114,0.587,0.578,0.422,0.178,10.6,75.0,41.8,57.1,11.1,9.6,8.5,115.1,110.1,Away,GSW,40,86,0.465,13,34,0.382,16,21,0.762,11,42,53,27,6,5,16,15,109,0.572,0.541,0.395,0.244,25.0,89.4,58.2,67.5,6.1,9.6,14.4,110.1,115.1,NOP
41,86,0.477,15,37,0.405,11,14,0.786,10,29,39,26,8,1,19,17,108,0.586,0.564,0.43,0.163,23.8,80.6,50.0,63.4,8.0,1.7,17.1,107.9,123.9,Home,LAL,48,87,0.552,11,29,0.379,17,18,0.944,7,32,39,32,12,3,15,13,124,0.653,0.615,0.333,0.207,19.4,76.2,50.0,66.7,12.0,6.1,13.6,123.9,107.9,NOP
