player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Ziaire Williams,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,-0.005499576825191449,0.7862643478699478,-1.5089389196569873,1.0777868371007953,2.606724786280131,-1.5248177166771397,-0.7143322680059128,-0.39958376885371927,2.7779338769352186,0.9711257249125045,-0.1256895874038577,0.5846991804767081
Marcus Smart,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,2.6805947043919196,4.299274752349892,3.5182422669557574,-1.4070269524767214,-1.1391996163543856,-0.45147810905743285,0.5181642997782778,2.0699616944781716,1.5139404096264912,1.0916049004304906,1.2264910473787924,-1.1921498556566457
Jaren Jackson Jr.,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,2.0210677211479458,-0.32094425653110903,-0.6388253253246324,-0.13762789269317893,4.036821551198605,2.5284638167388978,-0.43620897377034945,3.2488287327350505,0.1399178358973755,0.8076032609437725,1.43538527630083,-0.7436906232055
John Konchar,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,-1.612920446925001,-0.7302264598070822,0.6452315151911209,-0.8114831798825347,1.6669341547271743,1.755675807555321,-1.5724796685693387,0.8600057623756825,-1.294335089101455,-0.09822312047812527,0.6609024898302689,0.20080394119001124
Derrick Rose,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,1.5439635694052007,1.7327372140817738,-0.3915338456971576,0.10165179898653695,0.43753410641467666,-1.0076319965463207,0.9747553279890108,1.2237370605759448,0.9436735278836023,1.2106665116864277,0.4179718972600275,0.152526805577459
Jake LaRavia,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,-0.7586317939279332,-0.4007578825713935,-0.6173718632288585,2.158662782553362,1.7668323347083377,-1.5731798111725177,2.0672895654233936,2.660522743245955,0.8209374924691294,-0.15855548877978823,0.3906599835021459,0.8937367635786755
David Roddy,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,-1.577789737851921,1.688917667558434,0.19335443124137114,1.2549450266105886,-0.7876595134977323,-0.5238374064336435,-0.8111782508398955,-2.4126481908620208,-1.294335089101455,0.09449464470851188,-1.6663552533639323,0.742801708465504
Jacob Gilyard,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
GG Jackson II,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
Kenneth Lofton Jr.,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
Ja Morant,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-1.5918283392636232,0.02229693936097143,0.3230890355771433
Vince Williams Jr.,Home,MEM,DEN,104,108,0,06acef51-0e73-490f-9d50-375aedd6eaec,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
Desmond Bane,Away,MEM,WAS,106,113,0,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,4.629614497166796,3.181638915650584,-1.240162315274295,0.7823895887905814,-0.6612380180649696,0.8679778657102828,0.6300065227909681,1.4945173672014125,0.8865900089117008,1.8856939902229788,-0.10804908260259619,-0.7038548980205126
Ziaire Williams,Away,MEM,WAS,106,113,0,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,3.3927794854127624,-0.9333068971763852,-0.41113489753974136,0.4846471219119245,2.4825088506983723,-1.3211192530161484,-2.6706599436444054,1.4207384109877799,-1.294335089101455,0.9896852666134676,0.12519826781631344,0.2464364730037348
Marcus Smart,Away,MEM,WAS,106,113,0,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,0.45973100073276063,2.5617355846535665,0.1522836040425983,-0.7509818620459441,0.5332417861197392,2.1023956258364405,-0.8136939196788773,1.2213386482628459,-1.294335089101455,0.8331389036845974,-0.4265859865423394,-0.9892149400363486
Jaren Jackson Jr.,Away,MEM,WAS,106,113,0,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,1.2614826243399546,0.40934308882245973,0.36064435085753405,0.2836797063138141,0.6492911364901762,0.6417818986510623,-1.22715992362145,0.8732045134985538,3.231378673340263,0.8961549057441134,0.5536255207334471,0.685211753854547
Xavier Tillman Sr.,Away,MEM,WAS,106,113,0,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,0.06022589103747538,0.4146806910197003,-1.1160544764040665,0.2363545342483883,1.7952104955700128,-1.2951724018950206,-1.0116771592748497,1.98468351001208,-1.294335089101455,0.5038870373984184,-0.7884776804598979,-0.69460177131667
David Roddy,Away,MEM,WAS,106,113,0,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,1.3030485184296847,-0.1684435805463105,-0.8292741289611211,0.3240460832526501,1.5224912347154986,0.5708232932586232,-1.735793009072795,3.1129538113801587,0.46633330493218056,0.4075597795493147,0.8354034218090985,-0.1828165495560386
John Konchar,Away,MEM,WAS,106,113,0,0cb02924-e107-4dd8-9cdc-f1b599a8d37d,-0.5998605826276691,0.4645748851875218,1.9272176973255628,0.21621113876082002,4.38737132813047,1.3005461601353858,0.9704440324896457,1.8057956172434695,-1.294335089101455,-0.07364109008369356,0.8937554384013343,-0.15952904364811496
